,Unnamed: 0,class,text,Offensive
4377,13374,2,Nipple banana monkey!,0
4378,13378,2,No cuz redskins are dumpster juice RT @trackinBlackKev: game of the week. still the best rivalry in sports,0
4379,13382,0,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.",1
4380,13389,2,No more speculation. No more mock drafts. It's finally Draft Day. #BortlesKombat #StormWarning #BuiltByUCF #ChargeOn,0
4381,13394,0,No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.,1
4382,13395,2,"No one has even eaten a Twinkie in, like, decades.",0
4383,13396,1,"No one understands how much it pisses me off when people use the word ""retard"".",1
4384,13397,0,"No police department that hires gypsies, half-breeds, and nigglets should be trusted.",1
4385,13401,1,"No sleep, sleep is for pussies.",1
4386,13403,1,"No thanks lady, you look like you just got off the white trash train, I'd rather not catch a disease. #kthxbai",1
4387,13404,0,"No these are only whites pies.
Well do you have any negro pies?",1
4388,13415,2,Noap. Not taking them. RT @TiffNCompany: Maca root pills making my vagina do the wop,0
4389,13418,2,Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;,0
4390,13420,1,Nobody on planet Earth more protective than bull dykes,1
4391,13424,0,None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...,1
4392,13426,2,Nope! It's just yellow OTL,0
4393,13428,2,Norwalk ghetto af lol all of a sudden everyone a dodger and raider fan,0
4394,13429,2,Nose goes on taking out the trash this time. &#128586; @caitnicole3 @CiCi_Phi,0
4395,13433,0,"Not All Straight Men - I am frustrated. Unlike on OKCupid, queer folks don&#8217;t have the ability to block... http://t.co/hBF2xZa0ke",1
4396,13434,1,"Not a cloud in sight, too pretty to ho to work. #iwanttoplay",1
4397,13435,1,Not a fan of her... guess im the minority.RT @KfromtheG: Beyonc&#233; ratchet ass is trash RT @Vagitarian__: you're the anti christ. KfromtheG,1
4398,13437,2,Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.,0
4399,13439,2,Not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,0
4400,13440,1,Not associate but ya nicca,1
4401,13444,1,"Not every girl likes a sweet ass emoji ass nigguh. Some girls like a ""you sexy af"" ass nigguh",1
4402,13447,1,"Not just exist, but contribute. And contribute to things they themselves enjoy. That often it's a queer person behind those products.",1
4403,13450,1,Not protected in the state of Utah. There is no fear of queer couples forcing churches to marry them. They do not legally have to do so.,1
4404,13451,2,Not really sure how to describe what's happening here #eurotrash @mguiducci @nickbrown85 @ VIP Room http://t.co/WTS6nM3egc,0
4405,13452,2,"Not sure why #teabaggers would care about Nelson Mandela, being that he's one of 'them' if you know what I mean. #teaparty #tcot",0
4406,13454,2,"Not that I plan on dying soon, but I'm totally going to write Kenobi in as my sole heir. He's the only thing locally (under 94) I can trust",0
4407,13458,1,"Not trash, just plain as fuck for $225. And come on, no elephant print on a 3?",1
4408,13460,0,"Not trying to follow any spooks, no offense ...",1
4409,13461,2,"Not ya grandma brownies, wink wink http://t.co/pZPI8RUQ4F",0
4410,13462,2,"Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing.
#TidyTerrorist

http://t.co/sb3U1XpeG4",0
4411,13463,2,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",0
4412,13464,2,Nothing good on TV and the @Yankees are eating their balls 3 innings in. Great.,0
4413,13466,2,Nothing more yokel MSU fan than to constantly reassess Izzo *aka our only consistent winner since D. Daugherty or Biggie flipping Munn*,0
4414,13467,2,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2",0
4415,13471,2,Now I am seeing chatter among Jihadi fans taking credit for an alledged kidnapping of a Frenchman in #Algeria #France,0
4416,13475,2,Now I'm gook boy shawty http://t.co/LAAaHsTYeB,0
4417,13476,2,Now I'm listening to lil spook getting the good kinda sad Imma be single this fall I know you'll getting annoyed with me on your TL but aye,0
4418,13482,1,Now da #Heat fans bacc y'all niccas kill me ain't tweeted shit all damn game,1
4419,13484,2,Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS,0
4420,13487,1,Now niccas won't haircuts,1
4421,13496,2,"Now, the Jihadi networks waking up &amp; claiming #Raqqa radio &#8220;confirmed&#8221; two planes shot down &amp; 1 pilot captured. #ISIS #Syria",0
4422,13503,1,OGs Love too See a yung nicca come up,1
4423,13504,2,OH NO @morningmika are you saying the Democrats lost the #teabagger vote? LMAO bobble head #morningjoe,0
4424,13506,1,OKC nigguh,1
4425,13509,1,OMG RT @Master_Bay: Have yall ever met a dyke who didn't have a kid?,1
4426,13513,1,OMG&gt; I was throwing beer bottles on street and yelling at drunk homeless people to stop harassing the trannies.... #Game6 #torturebaseball,1
4427,13516,1,OT nicca word to the nigga who played jesus,1
4428,13517,2,Obama mocked the special Olympics Wendy Davis mocks the handicapped do ya see a pattern? Democrats #tcot #UniteBlue,0
4429,13518,2,Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/MywaAFD1yB #tcot #pjnet,0
4430,13519,0,"Obama&#8217;s faves: Muslims, black ghetto trash http://t.co/qTfjRAijwn via @worldnetdaily",1
4431,13520,2,Obama's Hellfire missiles tend to vaporize Jihadis @BemetOr8 @PureMonotheist #UniteBlue,0
4432,13524,0,Of course my #faith for #baseball is off this year. BECAUSE OF #BARRYBONDS you goddamn retards!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #morons,1
4433,13527,2,Offensive line is trash,0
4434,13528,1,"Offensively, Joe Johnson just as good as LeBron. If not better. Don't @ me pussies",1
4435,13529,2,Officials: Jihadi Cockroaches Now Booking Tickets On Cruise Ships To Syria http://t.co/hWKfMe75kx http://t.co/rLTlVYGpTl,0
4436,13531,2,Oh I forgot we lived in the ghetto....#hoodrats,0
4437,13534,2,"Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http://t.co/wXEs0DQRP9",0
4438,13536,1,Oh hell yeah! Lol RT @SedSince81: @VonshayeB you know that nicca injury prone,1
4439,13538,2,Oh it's coon bike week in Charlotte ok makes sense now,0
4440,13539,1,"Oh look, Cutler didn't step into his throw and threw an int. Nice flat footed throw cunt.",1
4441,13540,2,Oh man. This could be a serious first ever Chanel bag contender RT @evachen212 grape-colored Chanel bags http://t.co/q8ShjIFv,0
4442,13543,2,Oh my. There was an Oreo baked into that chocolate chip cookie. #surprise,0
4443,13551,1,Oh shit! &#128557;&#128128; RT @ImDatNigga_Jack: &#8220;@Sherman_King: Dallas trash.&#8221; Your hairline is trash,1
4444,13552,2,Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!,0
4445,13558,1,"Oh you want pho? Well saimigi is ghetto pho, eat that shit since im broke&#128564;&#128514;",1
4446,13559,2,"Oh your gonna ruining your life just throwing it away smoking weed, but my test scores are higher than yours. . . . Just trash my life",0
4447,13565,1,Ohh my gawdd i woke up so throwed dis nicca paper slept n my damn car n he threw up n my Shit n i lost my phone smh GM,1
4448,13569,2,Ok so not all the shows on Cartoon Network are complete trash. Stevm Universe is awwwwwesomeeeeee,0
4449,13570,1,Ok this is funny... A proud liberal who wants to end racism calls Tim Scott an Uncle Tom Lolz lib idiots #tcot http://t.co/y6X6eagw20,1
4450,13579,1,Okay so either @ScubaKitteh is a super dyke or has some weird car sex fetish.,1
4451,13582,2,"Okay, so maybe not every in #LosAngeles is evil. But I would 80% of the people I've encountered have been trash, another 10% barely human.",0
4452,13585,1,Oklahoma has 250 more yards than TU and is only up 4 points? trashhhhhhhh ass teams big xii trash,1
4453,13587,1,Ol heads always think a young nicca gon runoff wit they sacc,1
4454,13591,1,"Older black guy at factory
""I know none of these coons i work with tipped so here's $15.""
He was right too &#128514;&#128514;&#128514;",1
4455,13594,2,Omer Asik so trash on the offensive side of the floor dude real life murky doo doo water,0
4456,13601,1,Omg I will just go to Charlie Bear to twerk team I fucks with them,1
4457,13607,1,"Omg he's at it again. He's the most pathetic, spineless, no balls having piece of trash on twitter I've ever seen. Let me go throw up, blah.",1
4458,13610,2,Omg! The cutest little tinker bell ever &#10084;&#65039; http://t.co/vDajfVlwyP http://t.co/YpTz9O4SIS,0
4459,13612,2,Omgggggggggg Mila Kunis is so fing hot. F Sarah Marshall. She's like a bird anorexic.,0
4460,13614,2,"Omoide Yokocho : Shinjuku, Tokyo, Japan / Jap&#243;n by Lost in Japan, by Miguel Mich&#225;n http://t.co/7J2uXi5501",0
4461,13616,0,On UPenn campus all the black chicks here are trash but they're gonna be paid,1
4462,13618,2,On a mission to find some zebra cakes,0
4463,13619,1,"On a scale of 1 to redneck, I'm watching Days of Thunder right now. #goCruise",1
4464,13622,2,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic,0
4465,13623,2,On the secret Party mission! Live tweaking to mock FATPO.,0
4466,13624,1,On this 2k14 Online hitting on these niggah &#128514;&#128514;&#128514;&#128514;&#128076;,1
4467,13629,2,"Once the brainwork is done on pacemakers at medical device companies, they call in the contract tinker toy engineers like SC_Troll
#stribpol",0
4468,13635,2,One man's trash is another's Transformer &#8594; http://t.co/lpYNVqWXXx,0
4469,13637,2,One mans trash is another mans treasure,0
4470,13638,2,One mans trash is another mans treasure #believe,0
4471,13639,2,"One more of tonight's dog walk sunset. AKA, invisible bird on a wire. #sunset #invisiblebird #wires http://t.co/ilTShXLYjd",0
4472,13641,2,One of @Mark_Schlabach best looks too. RT @McMurphyESPN: Charlie Weis couple months ago hanging w/Nelly http://t.co/yWvVg51z6w,0
4473,13642,2,"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" http://t.co/bQ3CBIPk6s",0
4474,13643,1,One of my nigs hollered at cici... Ima keep it low key tho on which one it was lol,1
4475,13646,2,One of the great treasures of living in San Diego is ready access to Mexican Twinkies made with real sugar and Mexican Coca Cola.,0
4476,13647,2,One of the world's most prominent Jihadi forums just got shut down &#8594; http://t.co/9vafK90DOU,0
4477,13651,1,One thing I love about my relationship is we have an understanding that we don't like cute shit. Cute is for the birds.,1
4478,13654,1,One thing about it .. I'm a loyal a$$ nicca,1
4479,13659,2,Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.,0
4480,13660,0,Only Americans would hire white trash with ties to international terrorism as police officers.,1
4481,13661,2,"Only Blood Can Satisfy The Hungry Flames Of R&#8217;hollor, Charlie Brown",0
4482,13662,1,"Only a FUCKIN"" #retard #liberal would think #XMen is about ""them"". No. #JesusChrist WAS A #MUTANT&gt;",1
4483,13670,0,"Only fags say ""swag"" shits mad retarded.",1
4484,13679,2,Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH,0
4485,13681,1,Only movie i cant wait to see.. Tansformers4 . if its a fail im going killer ape shit on michael bay,1
4486,13682,1,Only negro to keep adding baby fat as they got older.,1
4487,13683,1,Only niggah on my TL so getting off now,1
4488,13684,1,Only ounces and up niggah,1
4489,13686,0,Only retards retweet fuckry,1
4490,13692,1,Only we would cut our best tight end and resign a trash nigga who can't make a play to save his life,1
4491,13693,1,Only white people use the word cunt. Todd really is taking over,1
4492,13694,1,Only white trash and morons are offended by the #Redskins team name. #Liberalism,1
4493,13695,0,Only white trash watch football.,1
4494,13696,1,Only white trash watch hockey.,1
4495,13697,0,Only white trash would call slants and hindis and moslems their equals.,1
4496,13704,2,"Oops, I just had a Freudian slit.",0
4497,13706,1,Open mouf kissing my nig... &#171;@DiSTinctive_Mae @nobetternoworst lol.....Sam love him some kissing smh lol&#187;,1
4498,13708,2,"Operation Ask Redhead Resolve, Charlie Brown. #rejectedpeanutsspecials",0
4499,13709,2,"Or ""don't vote for the cripple"" amirite? bigot MT @DawnnaDukes: Vote #VoteWendyDavis for Governor of Texas. http://t.co/LnAeW8CCoD",0
4500,13710,2,Or I'm vibing and they ask to see the aux cord knowing they bout to play some trash &#128530;,0
4501,13714,2,Or get swept in MoTown LOL #Yankees #Tigers #MLB,0
4502,13716,2,Or pollo,0
4503,13719,2,Or their music is trash,0
4504,13720,2,Or when you're in my neighborhood RT @clairelea18: You know you're in the mexcian ghetto when... http://t.co/1Vq0OcrseV,0
4505,13723,2,"Oreo Ice Cream Sandwich http://t.co/RM0KsY99Bc""",0
4506,13724,2,"Oreo Shake, I want you.",0
4507,13725,2,Oreo milkshakes will forever remind me of @jay_ibarra95,0
4508,13726,2,Oreos and coffee for brunch. I do what I want!,0
4509,13727,1,Oreos and ho hos put into milk...,1
4510,13728,2,Oreos are my life,0
4511,13729,2,Oriental rugs cause I'm flyer than a dove.,0
4512,13731,2,Oscar Taveras went yardie in his 2nd career MLB at bat. What a stud.,0
4513,13733,2,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,0
4514,13735,1,Otters would make cool pets if they weren't such cunts.,1
4515,13736,2,Our female guinea pig is pregnant &#127882;&#127881;&#127873;&#128525;&#128525;&#128525;,0
4516,13738,2,"Out of day care, I'm taking a kitty nap on you hosers.",0
4517,13739,1,Outside my click it ain't another nicca fucc'n wit me!,1
4518,13740,1,Outside with dah fuckin yardie eh,1
4519,13743,2,Overripe eggplants are not good eats. #UNCLEtweet,0
4520,13744,2,"PHILOSOPHY EXISTENTIALISM AND DEPTH and not trash pop

#MTVHottestLanaDelRey",0
4521,13745,2,PND is my jigga man.,0
